"country_code","region_name","iata","icao","airport","latitude","longitude"
"US","Illinois","SQI","KSQI","Whiteside County Airport (Jos. H. Bittorf Field)","41.7428","-89.6763"
"US","Illinois","UGN","KUGN","Waukegan National Airport","42.4222","-87.8679"
"US","Illinois","UIN","KUIN","Quincy Regional Airport (Baldwin Field)","39.9427","-91.1946"
"US","Illinois","VLA","KVLA","Vandalia Municipal Airport","38.9915","-89.1662"
"US","Illinois","VYS","KVYS","Illinois Valley Regional Airport (Walter A. Duncan Field)","41.3519","-89.1531"
"US","Indiana","AID","KAID","Anderson Municipal Airport (Darlington Field)","40.1086","-85.613"
"US","Indiana","ANQ","KANQ","Tri-State Steuben County Airport","41.6397","-85.0835"
"US","Indiana","BFR","KBFR","Virgil I. Grissom Municipal Airport","38.84","-86.4454"
"US","Indiana","BMG","KBMG","Monroe County Airport","39.146","-86.6167"
"US","Indiana","CEV","KCEV","Mettel Field","39.6985","-85.1297"
"US","Indiana","CLU","KBAK","Columbus Municipal Airport","39.2619","-85.8963"
"US","Indiana","EKI","KEKM","Elkhart Municipal Airport","41.7194","-86.0032"
"US","Indiana","EVV","KEVV","Evansville Regional Airport","38.037","-87.5324"
"US","Indiana","FRH","KFRH","French Lick Municipal Airport","38.5062","-86.6369"
"US","Indiana","FWA","KFWA","Fort Wayne International Airport","40.9785","-85.1951"
"US","Indiana","GBI","VOGB","Kalaburagi Airport","26.6319","-78.3592"
"US","Indiana","GFD","KGFD","Pope Field","39.7903","-85.7361"
"US","Indiana","GSH","KGSH","Goshen Municipal Airport","41.5264","-85.7929"
"US","Indiana","GUS","KGUS","Grissom Air Reserve Base","40.6481","-86.1521"
"US","Indiana","HLB","KHLB","Hillenbrand Industries Airport","39.3445","-85.2583"
"US","Indiana","HNB","KHNB","Huntingburg Airport","38.249","-86.9537"
"US","Indiana","IND","KIND","Indianapolis International Airport","39.7173","-86.2944"
"US","Indiana","KKT","","Kentland Municipal Airport","40.7587","-87.4282"
"US","Indiana","LAF","KLAF","Purdue University Airport","40.4123","-86.9369"
"US","Indiana","LPO","KPPO","La Porte Municipal Airport","41.5725","-86.7345"
"US","Indiana","MDN","KIMS","Madison Municipal Airport","38.7589","-85.4655"
"US","Indiana","MGC","KMGC","Michigan City Municipal Airport","41.7033","-86.8212"
"US","Indiana","MIE","KMIE","Delaware County Regional Airport","40.2423","-85.3959"
"US","Indiana","MZZ","KMZZ","Marion Municipal Airport","40.4899","-85.6797"
"US","Indiana","OKK","KOKK","Kokomo Municipal Airport","40.5282","-86.059"
"US","Indiana","OTN","","Ed-Air Airport","38.8514","-87.4997"
"US","Indiana","PLY","","Plymouth Municipal Airport","41.3651","-86.3005"
"US","Indiana","RCR","KRCR","Fulton County Airport","41.0656","-86.1817"
"US","Indiana","RID","KRID","Richmond Municipal Airport","39.7572","-84.8428"
"US","Indiana","RNZ","KRZL","Jasper County Airport","40.9479","-87.1826"
"US","Indiana","SBN","KSBN","South Bend International Airport","41.7087","-86.3173"
"US","Indiana","SER","KSER","Freeman Municipal Airport","38.9236","-85.9074"
"US","Indiana","SIV","KSIV","Sullivan County Airport","39.1147","-87.4483"
"US","Indiana","SMD","KSMD","Smith Field","41.1434","-85.1528"
"US","Indiana","VPZ","KVPZ","Porter County Regional Airport","41.454","-87.0071"
"US","Iowa","AIO","KAIO","Atlantic Municipal Airport","41.4073","-95.0469"
"US","Iowa","ALO","KALO","Waterloo Regional Airport","42.5571","-92.4003"
"US","Iowa","AMW","KAMW","Ames Municipal Airport","41.992","-93.6218"
"US","Iowa","AXG","KAXA","Algona Municipal Airport","43.0779","-94.272"
"US","Iowa","BNW","KBNW","Boone Municipal Airport","42.0496","-93.8476"
"US","Iowa","BRL","KBRL","Southeast Iowa Regional Airport","40.7832","-91.1255"
"US","Iowa","CBF","KCBF","Council Bluffs Municipal Airport","41.2592","-95.7606"
"US","Iowa","CCY","KCCY","Northeast Iowa Regional Airport","43.0726","-92.6108"
"US","Iowa","CID","KCID","The Eastern Iowa Airport","41.8847","-91.7108"
"US","Iowa","CIN","KCIN","Arthur N. Neu Airport","42.0462","-94.789"
"US","Iowa","CSQ","KCSQ","Creston Municipal Airport","41.0214","-94.3633"
"US","Iowa","CWI","KCWI","Clinton Municipal Airport","41.8311","-90.3291"
"US","Iowa","DBQ","KDBQ","Dubuque Regional Airport","42.402","-90.7095"
"US","Iowa","DEH","KDEH","Decorah Municipal Airport","43.2755","-91.7394"
"US","Iowa","DNS","KDNS","Denison Municipal Airport","41.9864","-95.3807"
"US","Iowa","DSM","KDSM","Des Moines International Airport","41.534","-93.6631"
"US","Iowa","EBS","KEBS","Webster City Municipal Airport","42.4366","-93.8689"
"US","Iowa","EFW","KEFW","Jefferson Municipal Airport","42.0102","-94.3426"
"US","Iowa","EST","KEST","Estherville Municipal Airport","43.4074","-94.7464"
"US","Iowa","FFL","KFFL","Fairfield Municipal Airport","41.0533","-91.9789"
"US","Iowa","FMS","KFSW","Fort Madison Municipal Airport","40.6593","-91.3268"
"US","Iowa","FOD","KFOD","Fort Dodge Regional Airport","42.5515","-94.1926"
"US","Iowa","FXY","KFXY","Forest City Municipal Airport","43.2347","-93.6241"
"US","Iowa","HPT","KHPT","Hampton Municipal Airport","42.7237","-93.2263"
"US","Iowa","HUD","","Humboldt Municipal Airport","42.7361","-94.2452"
"US","Iowa","ICL","KICL","Schenck Field","40.7218","-95.0264"
"US","Iowa","IDG","KIDG","Ida Grove Municipal Airport","42.3325","-95.445"
"US","Iowa","IFA","KIFA","Iowa Falls Municipal Airport","42.4708","-93.27"
"US","Iowa","IOW","KIOW","Iowa City Municipal Airport","41.6392","-91.5465"
"US","Iowa","LRJ","KLRJ","Le Mars Municipal Airport","42.778","-96.1937"
"US","Iowa","MCW","KMCW","Mason City Municipal Airport","43.1578","-93.3313"
"US","Iowa","MIW","KMIW","Marshalltown Municipal Airport","42.1128","-92.9178"
"US","Iowa","MPZ","KMPZ","Mount Pleasant Municipal Airport","40.9466","-91.5111"
"US","Iowa","MUT","KMUT","Muscatine Municipal Airport","41.3678","-91.1482"
"US","Iowa","MXO","KMXO","Monticello Regional Airport","42.2263","-91.1635"
"US","Iowa","OMA","KOMA","Eppley Airfield","41.3032","-95.8941"
"US","Iowa","OOA","KOOA","Oskaloosa Municipal Airport","41.0048","-93.3096"
"US","Iowa","OTM","KOTM","Ottumwa Regional Airport","41.1066","-92.4479"
"US","Iowa","POH","KPOH","Pocahontas Municipal Airport","36.2456","-90.9553"
"US","Iowa","PRO","KPRO","Perry Municipal Airport","41.828","-94.1599"
"US","Iowa","RTL","","Spirit Lake Municipal Airport","43.3875","-95.1392"
"US","Iowa","SLB","KSLB","Storm Lake Municipal Airport","42.5973","-95.2407"
"US","Iowa","SPW","KSPW","Spencer Municipal Airport","43.1655","-95.2028"
"US","Iowa","SUX","KSUX","Sioux Gateway Airport (Colonel Bud Day Field)","42.4026","-96.3844"
"US","Iowa","TNU","KTNU","Newton Municipal Airport","41.6744","-93.0217"
"US","Iowa","UKN","","Waukon Municipal Airport","43.2805","-91.4695"
"US","Kansas","ANY","KANY","Anthony Municipal Airport","37.1585","-98.0796"
"US","Kansas","BEC","KBEC","Beech Factory Airport","37.6945","-97.215"
"US","Kansas","CBK","KCBK","Colby Municipal Airport (Shalz Field)","39.4275","-101.047"
"US","Kansas","CEA","KCEA","Cessna Aircraft Field","37.6486","-97.2506"
"US","Kansas","CFV","KCFV","Coffeyville Municipal Airport","37.094","-95.5719"
"US","Kansas","CNK","KCNK","Blosser Municipal Airport","39.5493","-97.6523"
"US","Kansas","CNU","KCNU","Chanute Martin Johnson Airport","37.6688","-95.4851"
"US","Kansas","DDC","KDDC","Dodge City Regional Airport","37.7634","-99.9656"
"US","Kansas","EDK","KEQA","Captain Jack Thomas/El Dorado Airport","37.7741","-96.8176"
"US","Kansas","EMP","KEMP","Emporia Municipal Airport","38.3321","-96.1912"
"US","Kansas","EWK","KEWK","Newton City/County Airport","38.0582","-97.2745"
"US","Kansas","FLV","KFLV","Sherman Army Airfield","39.3683","-94.9147"
"US","Kansas","FOE","KFOE","Topeka Regional Airport","38.9509","-95.6636"
"US","Kansas","FRI","KFRI","Marshall Army Airfield","39.0553","-96.7645"
"US","Kansas","FSK","KFSK","Fort Scott Municipal Airport","37.7984","-94.7694"
"US","Kansas","GBD","KGBD","Great Bend Municipal Airport","38.3443","-98.8592"
"US","Kansas","GCK","KGCK","Garden City Regional Airport","37.9275","-100.724"
"US","Kansas","GLD","KGLD","Goodland Municipal Airport (Renner Field)","39.3706","-101.699"
"US","Kansas","HLC","KHLC","Hill City Municipal Airport","39.3788","-99.8315"
"US","Kansas","HUT","KHUT","Hutchinson Municipal Airport","38.0655","-97.8606"
"US","Kansas","HYS","KHYS","Hays Regional Airport","38.8422","-99.2732"
"US","Kansas","IAB","KIAB","McConnell Air Force Base","37.6219","-97.2682"
"US","Kansas","ICT","KICT","Wichita Dwight D. Eisenhower National Airport","37.6499","-97.4331"
"US","Kansas","IDP","KIDP","Independence Municipal Airport","37.1584","-95.7784"
"US","Kansas","JCI","KIXD","New Century AirCenter","38.8309","-94.8903"
"US","Kansas","LBL","KLBL","Liberal Mid-America Regional Airport","37.0442","-100.96"
"US","Kansas","LWC","KLWC","Lawrence Regional Airport","39.0112","-95.2166"
"US","Kansas","LYO","KLYO","Lyons-Rice County Municipal Airport","38.3428","-98.2269"
"US","Kansas","MHK","KMHK","Manhattan Regional Airport","39.141","-96.6708"
"US","Kansas","MPR","KMPR","McPherson Airport","38.3524","-97.6913"
"US","Kansas","OJC","KOJC","Johnson County Executive Airport","38.8476","-94.7376"
"US","Kansas","PPF","KPPF","Tri-City Airport","37.3299","-95.5062"
"US","Kansas","PTS","KPTS","Atkinson Municipal Airport","37.4478","-94.7311"
"US","Kansas","PTT","KPTT","Pratt Regional Airport","37.7016","-98.7469"
"US","Kansas","RSL","KRSL","Russell Municipal Airport","38.8721","-98.8118"
"US","Kansas","SLN","KSLN","Salina Regional Airport","38.791","-97.6522"
"US","Kansas","TOP","KTOP","Philip Billard Municipal Airport","39.0687","-95.6225"
"US","Kansas","WLD","KWLD","Strother Field","37.1686","-97.0376"
"US","Kentucky","BRY","KBRY","Samuels Field","37.8143","-85.4996"
"US","Kentucky","BWG","KBWG","Bowling Green-Warren County Regional Airport","36.9645","-86.4197"
"US","Kentucky","CEY","KCEY","Murray-Calloway County Airport","36.6646","-88.3728"
"US","Kentucky","CVG","KCVG","Cincinnati/Northern Kentucky International Airport","39.0488","-84.6678"
"US","Kentucky","EKX","KEKX","Elizabethtown Regional Airport (Addington Field)","37.686","-85.925"
"US","Kentucky","FFT","KFFT","Capital City Airport","38.1825","-84.9047"
"US","Kentucky","FTK","KFTK","Godman Army Airfield","37.9071","-85.9721"
"US","Kentucky","GLW","KGLW","Glasgow Municipal Airport","37.0318","-85.9537"
"US","Kentucky","HOP","KHOP","Campbell Army Airfield","36.6686","-87.4962"
"US","Kentucky","LEX","KLEX","Blue Grass Airport","38.0365","-84.6059"
"US","Kentucky","LOU","KLOU","Bowman Field","38.228","-85.6637"
"US","Kentucky","LOZ","KLOZ","London-Corbin Airport (Magee Field)","37.0822","-84.0849"
"US","Kentucky","OWB","KOWB","Owensboro-Daviess County Airport","37.7401","-87.1668"
"US","Kentucky","PAH","KPAH","Barkley Regional Airport","37.0608","-88.7738"
"US","Kentucky","PVL","KPBX","Pike County Airport","37.5618","-82.5664"
"US","Kentucky","SDF","KSDF","Louisville International Airport (Standiford Field)","38.1744","-85.736"
"US","Kentucky","SME","KSME","Lake Cumberland Regional Airport","37.0534","-84.6159"
"US","Louisiana","AEX","KAEX","Alexandria International Airport","31.3274","-92.5498"
"US","Louisiana","ARA","KARA","Acadiana Regional Airport","30.0378","-91.8839"
"US","Louisiana","BAD","KBAD","Barksdale Air Force Base","32.5018","-93.6627"
"US","Louisiana","BCS","","Southern Seaplane Airport","29.8661","-90.0222"
"US","Louisiana","BTR","KBTR","Baton Rouge Metropolitan Airport (Ryan Field)","30.5332","-91.1496"
"US","Louisiana","BXA","KBXA","George R. Carr Memorial Air Field","30.8137","-89.865"
"US","Louisiana","CWF","KCWF","Chennault International Airport","30.2106","-93.1432"
"US","Louisiana","DRI","KDRI","Beauregard Regional Airport","30.8317","-93.3399"
"US","Louisiana","DTN","KDTN","Shreveport Downtown Airport","32.5402","-93.745"
"US","Louisiana","ESF","KESF","Esler Airfield (Esler Regional Airport)","31.3949","-92.2958"
"US","Louisiana","HUM","KHUM","Houma-Terrebonne Airport","29.5665","-90.6604"
"US","Louisiana","LCH","KLCH","Lake Charles Regional Airport","30.1261","-93.2233"
"US","Louisiana","LFT","KLFT","Lafayette Regional Airport","30.2053","-91.9876"
"US","Louisiana","MLU","KMLU","Monroe Regional Airport","32.5109","-92.0377"
"US","Louisiana","MSY","KMSY","Louis Armstrong New Orleans International Airport","29.9934","-90.258"
"US","Louisiana","NBG","KNBG","NAS JRB New Orleans (Alvin Callender Field)","29.8253","-90.035"
"US","Louisiana","NEW","KNEW","Lakefront Airport","30.0424","-90.0283"
"US","Louisiana","OPL","KOPL","St. Landry Parish Airport (Ahart Field)","30.5584","-92.0994"
"US","Louisiana","POE","KPOE","Polk Army Airfield","31.0448","-93.1917"
"US","Louisiana","PTN","KPTN","Harry P. Williams Memorial Airport","29.7095","-91.339"
"US","Louisiana","RSN","KRSN","Ruston Regional Airport","32.5144","-92.5917"
"US","Louisiana","SHV","KSHV","Shreveport Regional Airport","32.4466","-93.8256"
"US","Louisiana","UCE","","Eunice Airport","30.4663","-92.4238"
"US","Maine","AUG","KAUG","Augusta State Airport","44.3206","-69.7973"
"US","Maine","BGR","KBGR","Bangor International Airport","44.8074","-68.8281"
"US","Maine","BHB","KBHB","Hancock County-Bar Harbor Airport","44.45","-68.3615"
"US","Maine","CAR","KCAR","Caribou Municipal Airport","46.8715","-68.0179"
"US","Maine","FRY","KIZG","Eastern Slopes Regional Airport","43.9911","-70.9479"
"US","Maine","HUL","KHUL","Houlton International Airport","46.1231","-67.7921"
"US","Maine","ISS","KIWI","Wiscasset Airport","43.9614","-69.7126"
"US","Maine","LEW","KLEW","Auburn/Lewiston Municipal Airport","44.0485","-70.2835"
"US","Maine","LIZ","","Loring International Airport","46.9504","-67.8859"
"US","Maine","MLT","KMLT","Millinocket Municipal Airport","45.6478","-68.6856"
"US","Maine","NHZ","KBXM","Brunswick Executive Airport","43.8922","-69.9386"
"US","Maine","OLD","KOLD","Old Town Municipal Airport and Seaplane Base (Dewitt Field)","44.9528","-68.6743"
"US","Maine","OWK","KOWK","Central Maine Airport of Norridgewock","44.7155","-69.8665"
"US","Maine","PNN","KPNN","Princeton Municipal Airport","45.2007","-67.5644"
"US","Maine","PQI","KPQI","Northern Maine Regional Airport at Presque Isle","46.689","-68.0448"
"US","Maine","PWM","KPWM","Portland International Jetport","43.6462","-70.3093"
"US","Maine","RKD","KRKD","Knox County Regional Airport","44.0601","-69.0992"
"US","Maine","SFM","KSFM","Sanford Seacoast Regional Airport","43.3939","-70.708"
"US","Maine","WFK","KFVE","Northern Aroostook Regional Airport","47.2855","-68.3128"
"US","Maine","WVL","KWVL","Waterville Robert LaFleur Airport","44.5332","-69.6755"
"US","Maryland","ADW","KADW","Andrews Field (Andrews Air Force Base)","38.8108","-76.867"
"US","Maryland","ANP","KANP","Lee Airport","38.9429","-76.5684"
"US","Maryland","APG","KAPG","Phillips Army Airfield","39.4662","-76.1688"
"US","Maryland","BWI","KBWI","Baltimore/Washington International Airport","39.1753","-76.6683"
"US","Maryland","CBE","KCBE","Greater Cumberland Regional Airport","39.6154","-78.7609"
"US","Maryland","CGE","KCGE","Cambridge-Dorchester Airport","38.5393","-76.0304"
"US","Maryland","CGS","KCGS","College Park Airport","38.9806","-76.9223"
"US","Maryland","ESN","KESN","Easton Airport (Newnam Field)","38.8042","-76.069"
"US","Maryland","FDK","KFDK","Frederick Municipal Airport","39.4176","-77.3743"
"US","Maryland","FME","KFME","Tipton Airport","39.0854","-76.7594"
"US","Maryland","GAI","KGAI","Montgomery County Airpark","39.1683","-77.166"
"US","Maryland","HGR","KHGR","Hagerstown Regional Airport (Richard A. Henson Field)","39.7079","-77.7295"
"US","Maryland","LTW","","St. Mary's County Regional Airport (Captain Walter Francis Duke Regional Airport)","38.3154","-76.5501"
"US","Maryland","MTN","KMTN","Martin State Airport","39.3257","-76.4138"
"US","Maryland","NHK","KNHK","NAS Patuxent River (Trapnell Field)","38.286","-76.4118"
"US","Maryland","OCE","KOXB","Ocean City Municipal Airport","38.3104","-75.124"
"US","Maryland","SBY","KSBY","Salisbury-Ocean City-Wicomico Regional Airport","38.3405","-75.5103"
"US","Massachusetts","ACK","KACK","Nantucket Memorial Airport","41.2531","-70.0602"
"US","Massachusetts","ARE","TJAB","Antonio (Nery) Juarbe Pol Airport","18.45","-66.6753"
"US","Massachusetts","BAF","KBAF","Westfield-Barnes Regional Airport","42.1578","-72.7156"
"US","Massachusetts","BED","KBED","Laurence G. Hanscom Field","42.47","-71.289"
"US","Massachusetts","BOS","KBOS","Logan International Airport","42.3643","-71.0052"
"US","Massachusetts","BQN","TJBQ","Rafael Hernandez Airport","18.4949","-67.1294"
"US","Massachusetts","BVY","KBVY","Beverly Municipal Airport","42.5842","-70.9165"
"US","Massachusetts","CPX","TJCP","Benjamin Rivera Noriega Airport","18.3133","-65.3043"
"US","Massachusetts","EWB","KEWB","New Bedford Regional Airport","41.6761","-70.9569"
"US","Massachusetts","FAJ","TJFA","Diego Jimenez Torres Airport","18.3089","-65.6619"
"US","Massachusetts","FMH","KFMH","Otis Air National Guard Base","41.6584","-70.5214"
"US","Massachusetts","GBR","KGBR","Walter J. Koladza Airport","42.1842","-73.4032"
"US","Massachusetts","GDM","KGDM","Gardner Municipal Airport","42.55","-72.0161"
"US","Massachusetts","HUC","","Humacao Airport","18.1381","-65.8013"
"US","Massachusetts","HYA","KHYA","Barnstable Municipal Airport (Boardman/Polando Field)","41.6693","-70.2804"
"US","Massachusetts","LWM","KLWM","Lawrence Municipal Airport","42.7172","-71.1234"
"US","Massachusetts","MAZ","TJMZ","Eugenio Maria de Hostos Airport","18.2557","-67.1485"
"US","Massachusetts","MMN","","Minute Man Air Field","42.4618","-71.5184"
"US","Massachusetts","MVY","KMVY","Martha's Vineyard Airport","41.3931","-70.6143"
"US","Massachusetts","MXG","","Marlboro Airport","42.3432","-71.509"
"US","Massachusetts","NRR","TJRV","Jose Aponte de la Torre Airport","18.2453","-65.6434"
"US","Massachusetts","ORH","KORH","Worcester Regional Airport","42.2673","-71.8757"
"US","Massachusetts","OWD","KOWD","Norwood Memorial Airport","42.1905","-71.1729"
"US","Massachusetts","PMX","","Metropolitan Airport","42.2233","-72.3114"
"US","Massachusetts","PSF","KPSF","Pittsfield Municipal Airport","42.4268","-73.2929"
"US","Massachusetts","PVC","KPVC","Provincetown Municipal Airport","42.0719","-70.2214"
"US","Massachusetts","PYM","KPYM","Plymouth Municipal Airport","41.909","-70.7288"
"US","Massachusetts","UWA","","Ware Airport","42.282","-72.2148"
"US","Massachusetts","VQS","TJVQ","Antonio Rivera Rodriguez Airport","18.1348","-65.4936"
"US","Michigan","ACB","KACB","Antrim County Airport","44.9886","-85.1984"
"US","Michigan","ADG","KADG","Lenawee County Airport","41.8677","-84.0773"
"US","Michigan","AMN","KAMN","Gratiot Community Airport","43.3221","-84.688"
"US","Michigan","APN","KAPN","Alpena County Regional Airport","45.0781","-83.5603"
"US","Michigan","ARB","KARB","Ann Arbor Municipal Airport","42.223","-83.7456"
"US","Michigan","AZO","KAZO","Kalamazoo/Battle Creek International Airport","42.2349","-85.5521"
"US","Michigan","BEH","KBEH","Southwest Michigan Regional Airport","42.1286","-86.4285"
"US","Michigan","BTL","KBTL","W. K. Kellogg Airport","42.3073","-85.2515"
"US","Michigan","CAD","KCAD","Wexford County Airport","44.2753","-85.4189"
"US","Michigan","CIU","KCIU","Chippewa County International Airport","46.2508","-84.4724"
"US","Michigan","CMX","KCMX","Houghton County Memorial Airport","47.1684","-88.4891"
"US","Michigan","DRE","KDRM","Drummond Island Airport","46.0093","-83.7439"
"US","Michigan","DTW","KDTW","Detroit Metro Wayne County Airport","42.2125","-83.3533"
"US","Michigan","ECA","","Iosco County Airport","44.3128","-83.4223"
"US","Michigan","ESC","KESC","Delta County Airport","45.7227","-87.0937"
"US","Michigan","FNT","KFNT","Bishop International Airport","42.9654","-83.7436"
"US","Michigan","GDW","KGDW","Gladwin Zettel Memorial Airport","43.9706","-84.475"
"US","Michigan","GLR","KGLR","Gaylord Regional Airport","45.0135","-84.7036"
"US","Michigan","GRR","KGRR","Gerald R. Ford International Airport","42.8808","-85.5228"
"US","Michigan","HAI","KHAI","Three Rivers Municipal Airport (Dr. Haines Flying Field)","41.9598","-85.5934"
"US","Michigan","HLM","KHLM","Park Township Airport","42.7959","-86.162"
"US","Michigan","HTL","KHTL","Roscommon County-Blodgett Memorial Airport","44.3598","-84.6711"
"US","Michigan","IMT","KIMT","Ford Airport","45.8184","-88.1145"
"US","Michigan","IRS","KIRS","Kirsch Municipal Airport","41.8133","-85.439"
"US","Michigan","ISQ","KISQ","Schoolcraft County Airport","45.9746","-86.1718"
"US","Michigan","IWD","KIWD","Gogebic-Iron County Airport","46.5275","-90.1314"
"US","Michigan","JXN","KJXN","Jackson County Airport (Reynolds Field)","42.2598","-84.4594"
"US","Michigan","LAN","KLAN","Capital Region International Airport","42.7787","-84.5874"
"US","Michigan","LDM","KLDM","Mason County Airport","43.9625","-86.4079"
"US","Michigan","MBL","KMBL","Manistee County Blacker Airport","44.2724","-86.2469"
"US","Michigan","MBS","KMBS","MBS International Airport","43.5329","-84.0796"
"US","Michigan","MCD","KMCD","Mackinac Island Airport","45.8649","-84.6373"
"US","Michigan","MKG","KMKG","Muskegon County Airport","43.1695","-86.2382"
"US","Michigan","MNM","KMNM","Menominee-Marinette Twin County Airport","45.1267","-87.6384"
"US","Michigan","MOP","KMOP","Mount Pleasant Municipal Airport","43.6217","-84.7375"
"US","Michigan","MQT","KSAW","Sawyer International Airport","46.3536","-87.3954"
"US","Michigan","MTC","KMTC","Selfridge Air National Guard Base","42.6135","-82.8369"
"US","Michigan","NLE","","Jerry Tyler Memorial Airport","41.8359","-86.2252"
"US","Michigan","OSC","KOSC","Oscoda-Wurtsmith Airport","44.4516","-83.3941"
"US","Michigan","PHN","KPHN","St. Clair County International Airport","42.911","-82.5289"
"US","Michigan","PLN","KPLN","Pellston Regional Airport (Emmet County)","45.5709","-84.7967"
"US","Michigan","PTK","KPTK","Oakland County International Airport","42.6655","-83.4201"
"US","Michigan","RCT","KRCT","Nartron Field","43.9","-85.5167"
"US","Michigan","TVC","KTVC","Cherry Capital Airport","44.7414","-85.5822"
"US","Michigan","TZC","KCFS","Tuscola Area Airport","43.4588","-83.4455"
"US","Michigan","WBK","","West Branch Community Airport","44.2448","-84.1798"
"US","Michigan","WBR","KRQB","Roben-Hood Airport","43.7226","-85.5041"
"US","Minnesota","AEL","KAEL","Albert Lea Municipal Airport","43.6815","-93.3672"
"US","Minnesota","AUM","KAUM","Austin Municipal Airport","43.665","-92.9334"
"US","Minnesota","AXN","KAXN","Alexandria Municipal Airport (Chandler Field)","45.8663","-95.3947"
"US","Minnesota","BBB","KBBB","Benson Municipal Airport","45.3319","-95.6506"
"US","Minnesota","BDE","KBDE","Baudette International Airport","48.7284","-94.6122"
"US","Minnesota","BJI","KBJI","Bemidji Regional Airport","47.5094","-94.9337"
"US","Minnesota","BRD","KBRD","Brainerd Lakes Regional Airport","46.3983","-94.1381"
"US","Minnesota","CKN","KCKN","Crookston Municipal Airport (Kirkwood Field)","47.8417","-96.6216"
"US","Minnesota","DLH","KDLH","Duluth International Airport","46.8421","-92.1936"
"US","Minnesota","DTL","KDTL","Detroit Lakes Airport (Wething Field)","46.8252","-95.8857"
"US","Minnesota","EVM","KEVM","Eveleth-Virginia Municipal Airport","47.4251","-92.4985"
"US","Minnesota","FBL","KFBL","Faribault Municipal Airport","44.3284","-93.3125"
"US","Minnesota","FCM","KFCM","Flying Cloud Airport","44.8272","-93.4571"
"US","Minnesota","FFM","KFFM","Fergus Falls Municipal Airport (Einar Mickelson Field)","46.2844","-96.1567"
"US","Minnesota","FRM","KFRM","Fairmont Municipal Airport","43.6439","-94.4156"
"US","Minnesota","GPZ","KGPZ","Grand Rapids-Itasca County Airport (Gordon Newstrom Field)","47.2111","-93.5098"
"US","Minnesota","GRM","KCKC","Grand Marais/Cook County Airport","47.8383","-90.3829"
"US","Minnesota","HIB","KHIB","Range Regional Airport","47.3866","-92.839"
"US","Minnesota","ILL","KBDH","Willmar Municipal Airport (John L. Rice Field)","45.1177","-95.1304"
"US","Minnesota","INL","KINL","Falls International Airport","48.5662","-93.4031"
"US","Minnesota","LYU","KELO","Ely Municipal Airport","47.8245","-91.8307"
"US","Minnesota","MIC","KMIC","Crystal Airport","45.062","-93.3539"
"US","Minnesota","MJQ","KMJQ","Jackson Municipal Airport","43.65","-94.9867"
"US","Minnesota","MKT","KMKT","Mankato Regional Airport","44.2216","-93.9187"
"US","Minnesota","MML","KMML","Southwest Minnesota Regional Airport (Marshall/Ryan Field)","44.4505","-95.8219"
"US","Minnesota","MOX","KMOX","Morris Municipal Airport","45.5704","-95.9684"
"US","Minnesota","MSP","KMSP","Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field)","44.882","-93.2218"
"US","Minnesota","MVE","KMVE","Montevideo-Chippewa County Airport","44.9691","-95.7103"
"US","Minnesota","MWM","KMWM","Windom Municipal Airport","43.9134","-95.1094"
"US","Minnesota","NSL","KDVP","Slayton Municipal Airport","43.9868","-95.7826"
"US","Minnesota","ONA","KONA","Winona Municipal Airport (Max Conrad Field)","44.0772","-91.7083"
"US","Minnesota","OTG","KOTG","Worthington Municipal Airport","43.6559","-95.584"
"US","Minnesota","OWA","KOWA","Owatonna Degner Regional Airport","44.1234","-93.2606"
"US","Minnesota","PKD","KPKD","Park Rapids Municipal Airport (Konshok Field)","46.9006","-95.0731"
"US","Minnesota","ROX","KROX","Roseau Municipal Airport (Rudy Billberg Field)","48.856","-95.697"
"US","Minnesota","RRT","KRRT","Warroad International Memorial Airport (Swede Carlson Field)","48.9414","-95.3484"
"US","Minnesota","RST","KRST","Rochester International Airport","43.9083","-92.5"
"US","Minnesota","RWF","KRWF","Redwood Falls Municipal Airport","44.5472","-95.0823"
"US","Minnesota","STC","KSTC","St. Cloud Regional Airport","45.5466","-94.0599"
"US","Minnesota","STP","KSTP","St. Paul Downtown Airport (Holman Field)","44.9345","-93.06"
"US","Minnesota","SYN","KSYN","Stanton Airfield","44.4755","-93.0163"
"US","Minnesota","TVF","KTVF","Thief River Falls Regional Airport","48.0657","-96.185"
"US","Minnesota","ULM","KULM","New Ulm Municipal Airport","44.3196","-94.5023"
"US","Mississippi","BIX","KBIX","Keesler Air Force Base","30.4104","-88.9244"
"US","Mississippi","CBM","KCBM","Columbus Air Force Base","33.6438","-88.4438"
"US","Mississippi","CKM","KCKM","Fletcher Field","34.2997","-90.5123"
"US","Mississippi","CRX","KCRX","Roscoe Turner Airport","34.915","-88.6035"
"US","Mississippi","DXE","KMBO","Bruce Campbell Field","32.4387","-90.1031"
"US","Mississippi","GLH","KGLH","Mid-Delta Regional Airport","33.4829","-90.9856"
"US","Mississippi","GPT","KGPT","Gulfport-Biloxi International Airport","30.4073","-89.0701"
"US","Mississippi","GTR","KGTR","Golden Triangle Regional Airport","33.4503","-88.5914"
"US","Mississippi","GWO","KGWO","Greenwood-Leflore Airport","33.4943","-90.0847"
"US","Mississippi","HBG","KHBG","Hattiesburg Bobby L. Chain Municipal Airport","31.2648","-89.2528"
